Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-05-31,43.18180463313713,43.61306151161504,42.87796863843756,42.8975715637207,108174400,0.0,0.0
2019-06-03,43.02743915749887,43.59590905483082,41.721423659071895,42.4638671875,161584400,0.0,0.0
2019-06-04,42.988223971127596,44.0639095295472,42.76279597985259,44.01735305786133,123872000,0.0,0.0
2019-06-05,45.15429472499821,45.32826831207796,44.38489783539703,44.72793960571289,119093600,0.0,0.0
2019-06-06,44.86025849454153,45.445882207394476,44.63237780888752,45.38462448120117,90105200,0.0,0.0
2019-06-07,45.700719811161136,47.02633810948967,45.519399306307825,46.59263229370117,122737600,0.0,0.0
2019-06-10,46.99938588226949,47.87169546532537,46.95282940358804,47.18806076049805,104883600,0.0,0.0
2019-06-11,47.7467264762261,48.02606158281604,47.437988854903075,47.734474182128906,107731600,0.0,0.0
2019-06-12,47.523745098076894,48.01870859202878,47.38652838423875,47.58255386352539,73012800,0.0,0.0
2019-06-13,47.70752549199859,48.21963928311799,47.43799368877155,47.572757720947266,86698400,0.0,0.0
2019-06-14,46.93567698943585,47.435538458572324,46.62938831649366,47.227264404296875,75046000,0.0,0.0
2019-06-17,47.2664626918618,47.77122952472045,47.08759116820867,47.5090446472168,58676400,0.0,0.0
2019-06-18,48.0383233354967,49.07725227529622,47.83249821408841,48.62639617919922,106204000,0.0,0.0
2019-06-19,48.92777356684065,48.97678274319873,48.347051467974445,48.48426818847656,84496800,0.0,0.0
2019-06-20,49.09684998603944,49.15565875971241,48.523478463511296,48.87387466430664,86056000,0.0,0.0
2019-06-21,48.712150353301816,49.21446451501717,48.5528780031175,48.70724868774414,191202400,0.0,0.0
2019-06-24,48.64844175518428,49.045394425092496,48.557781502757166,48.65824508666992,72881600,0.0,0.0
2019-06-25,48.621488803945844,48.824864937723255,47.8520917833168,47.92070388793945,84281200,0.0,0.0
2019-06-26,48.459771315814805,49.2487712623231,48.35685876699314,48.957183837890625,104270000,0.0,0.0
2019-06-27,49.077242197235734,49.39088522019626,48.90082337145353,48.94247817993164,83598800,0.0,0.0
2019-06-28,48.682743156050634,48.88367031239579,48.28334528440458,48.49652099609375,124442400,0.0,0.0
2019-07-01,49.78293140609888,50.10637401410878,49.16545244281869,49.385982513427734,109012000,0.0,0.0
2019-07-02,49.35168241151713,49.77313592647743,49.33943011676966,49.67512130737305,67740800,0.0,0.0
2019-07-03,49.80989056707051,50.0941273626925,49.66532320578667,50.08677673339844,45448000,0.0,0.0
2019-07-05,49.8270427060489,50.25094518163324,49.71677579291896,50.042667388916016,69062000,0.0,0.0
2019-07-08,49.20465829133655,49.349225636349225,48.61658558074678,49.011085510253906,101354400,0.0,0.0
2019-07-09,48.810166637132795,49.37618755828586,48.71460471198846,49.31003189086914,82312000,0.0,0.0
2019-07-10,49.45949019996891,49.92014576387187,49.38842914298725,49.797630310058594,71588400,0.0,0.0
