Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-05-31,98.28769829908377,99.98361621900473,97.98620257867837,98.27827453613281,4463100,0.0,0
2019-06-03,98.9660742060465,100.79389621578281,98.54209109451482,99.08855438232422,4504500,0.0,0
2019-06-04,100.96347281674237,102.9326150455264,100.20030620621536,102.81013488769531,4924700,0.0,0
2019-06-05,103.6392503485946,103.9124819621006,101.54762069144336,103.14932250976562,3977400,0.0,0
2019-06-06,103.17758093840324,104.27050014412815,102.49921382329322,103.8182601928711,4734100,0.0,0
2019-06-07,104.71332830750917,105.36343135390784,104.19512918527478,104.74159240722656,5408600,0.0,0
2019-06-10,105.29747698584285,106.9462831884466,104.58142199372348,106.1171646118164,4656800,0.0,0
2019-06-11,107.70002499885358,107.7282890995378,105.49533888678482,106.39982604980469,4775700,0.0,0
2019-06-12,105.975848230651,106.26792018336202,103.62041070691717,103.95958709716797,4105400,0.0,0
2019-06-13,104.35530294249676,104.92060649363728,103.94074365048888,104.75101470947266,3392000,0.0,0
2019-06-14,100.66197396135415,102.7441870455081,100.62429328683785,101.10479736328125,7137800,0.0,0
2019-06-17,101.0953905875042,101.75491027883608,100.38875926612339,100.5489273071289,3655300,0.0,0
2019-06-18,102.03755268811065,105.1184616941554,101.35918555585963,104.61911010742188,5207900,0.0,0
2019-06-19,105.33517750890447,105.8062650519886,104.28936258819964,104.86408996582031,2745900,0.0,0
2019-06-20,107.28546176853662,107.73770170911658,105.2503604712541,106.19253540039062,2789900,0.0,0
2019-06-21,105.40111265515849,106.81437505885114,105.20325678122843,105.82508850097656,5124900,0.0,0
2019-06-24,105.68376476257119,106.55056401064081,105.3540049603952,106.21138763427734,3356200,0.0,0
2019-06-25,106.38097900884264,106.6918912850029,104.90175740947703,105.0336685180664,3426200,0.0,0
2019-06-26,106.8520796704196,108.36897494169197,106.2490810038103,107.81309509277344,5308200,0.0,0
2019-06-27,108.55739376734323,109.91412793156388,108.36895447329921,109.16038513183594,4163800,0.0,0
2019-06-28,109.68801498663014,110.07431019828925,107.87904065883502,108.12400817871094,6129800,0.0,0
2019-07-01,110.79977065055535,112.09997665817635,109.51841216699441,110.41348266601562,6123700,0.0,0
2019-07-02,110.2250465476121,110.2344703099141,108.45376021073498,109.34882354736328,3818600,0.0,0
2019-07-03,109.47131492786009,109.66917081414826,108.27474865925699,109.23577117919922,2321700,0.0,0
2019-07-05,108.18053960599826,109.35825842560207,107.75656370623098,109.0567626953125,2915400,0.0,0
2019-07-08,108.52913192193844,109.12269953698764,108.04862069743714,108.28416442871094,2974500,0.0,0
2019-07-09,107.97325516858838,109.2169258995605,107.775399278232,109.08502197265625,2754000,0.0,0
2019-07-10,109.87645385179809,111.60062868212036,109.47131830407757,109.89529418945312,3531800,0.0,0
2019-07-11,109.85760901405015,110.21564013228135,109.18866559344075,109.97067260742188,3044700,0.0,0
2019-07-12,110.84689386827583,111.55352514173927,109.91414260000711,111.4781494140625,2292500,0.0,0
2019-07-15,111.64772921734786,113.06099161250417,111.63830545534402,112.91024017333984,4020600,0.0,0
2019-07-16,111.64773000120535,112.16592909169054,110.74324292454199,111.81732177734375,4588800,0.0,0
2019-07-17,111.59120280739968,111.63830724172408,110.00834861196762,110.40406036376953,4027700,0.0,0
2019-07-18,110.69613340586535,111.85501176286948,110.24389345305237,111.71368408203125,2913000,0.0,0
2019-07-19,111.88328519796639,112.1188289562779,110.27216675370266,110.47944641113281,5596300,0.0,0
2019-07-22,111.15781268218326,111.63831676971328,110.77151747134249,111.34624481201172,3862700,0.0,0
2019-07-23,112.30725827881562,113.39076097759501,111.69485027310216,113.126953125,7146900,0.0,0
2019-07-24,119.18513565654902,122.29431598374887,118.67636030183134,121.54057312011719,16553300,0.0,0
2019-07-25,121.15427208576332,121.35213514880321,119.2510818697583,119.98597717285156,8504500,0.0,0
2019-07-26,120.42880989485498,121.47461754629803,119.94829862543932,120.74915313720703,5282300,0.0,0
2019-07-29,120.78682177038405,122.83133961994591,120.53243770500977,122.45447540283203,6070100,0.0,0
2019-07-30,121.49722346501675,122.23649863613619,120.83376601142525,121.82894134521484,3487300,0.77,0
2019-07-31,121.14654159452145,121.85739146690126,116.6161056508473,118.4832534790039,6601600,0.0,0
2019-08-01,119.04244236293951,122.00902295340775,116.79618431703379,117.00469207763672,7979300,0.0,0
2019-08-02,116.75826045402296,117.85769316957771,114.7489429124765,115.45978546142578,7368400,0.0,0
2019-08-05,112.99554409510223,113.06188911709658,110.15217361351864,110.82510375976562,8689800,0.0,0
2019-08-06,112.18044034704397,113.11875055089324,110.91987773889339,112.78702545166016,4783900,0.0,0
2019-08-07,111.16630817698092,114.6731288589793,110.93884056441917,114.41722869873047,7726600,0.0,0
2019-08-08,115.61144810101102,118.07570109643014,115.0427682142438,117.81979370117188,6226400,0.0,0
2019-08-09,117.49754073133099,117.82926582259506,114.30348546729753,114.3129653930664,5777500,0.0,0
2019-08-12,113.36517591795446,114.74894861427339,113.23248588070913,113.81063842773438,3728400,0.0,0
2019-08-13,114.07602573680721,117.95248407129256,113.05241061508548,116.90043640136719,6285300,0.0,0
2019-08-14,114.39826725305065,115.82943239224484,113.88646693968059,114.3034896850586,4531700,0.0,0
2019-08-15,114.93850396446751,115.26075636344103,112.53112343779716,113.59264373779297,3352600,0.0,0
2019-08-16,114.94798745521713,116.77722272155012,113.59264726066922,116.40758514404297,3675100,0.0,0
2019-08-19,118.99504755469374,119.76275520631613,117.53544996231533,118.09464263916016,3244500,0.0,0
2019-08-20,117.74397598319268,118.68228622665438,116.9667883331513,117.81979370117188,2706400,0.0,0
2019-08-21,118.94765750531998,119.497377498569,118.18942253317894,119.45946502685547,3866100,0.0,0
2019-08-22,119.52582606575713,119.99024125213452,117.70607056597727,118.67281341552734,2997800,0.0,0
2019-08-23,117.63971982911814,118.55907023028243,113.58317178171527,114.00968170166016,6515900,0.0,0
2019-08-26,116.0663743678103,116.07585429347486,114.21818657177215,115.31761932373047,3294000,0.0,0
2019-08-27,116.51184512529211,117.12791017797575,115.18493744975778,115.8010025024414,3679700,0.0,0
2019-08-28,115.03329630746592,116.55923906988369,114.2371487991733,116.3317642211914,2470800,0.0,0
2019-08-29,117.69658367385739,118.76758396344745,116.94782857135871,117.1184310913086,3454600,0.0,0
2019-08-30,118.31265478388434,118.70124501355528,116.9952269578409,117.2890396118164,2747100,0.0,0
2019-09-03,116.62556677293857,117.0331167774889,114.36982186033083,115.38395690917969,3913200,0.0,0
2019-09-04,117.47859701657703,118.4169145578367,117.38381943906366,118.0851821899414,3858200,0.0,0
2019-09-05,120.1323972970729,122.27439775454364,119.56372467324053,120.18926239013672,5330400,0.0,0
2019-09-06,120.46412317543894,121.23183809211875,119.98074818805753,120.45464324951172,2457500,0.0,0
2019-09-09,121.2602740728572,121.2602740728572,119.11826630972574,120.46412658691406,3813700,0.0,0
2019-09-10,119.43103441857617,120.42620970071007,118.37898681241697,120.40725708007812,4725600,0.0,0
2019-09-11,120.36934926095508,121.93319722634384,119.80067661617144,121.86685943603516,4286100,0.0,0
2019-09-12,122.45448413127589,124.08468434150299,121.6678165736092,123.42123413085938,4472900,0.0,0
2019-09-13,123.6581786988255,124.0562488156546,122.79568621463096,122.84307861328125,3110800,0.0,0
2019-09-16,122.03745071747541,122.71986076125197,121.40243307215296,121.65834045410156,3065800,0.0,0
2019-09-17,121.60145936718823,122.92835957660583,120.95696188072948,122.79566955566406,2673600,0.0,0
2019-09-18,122.79568623966622,122.79568623966622,120.55890096693504,122.5587387084961,2328000,0.0,0
2019-09-19,122.7388232007024,123.45913850115059,121.79103306015644,122.10380554199219,2608100,0.0,0
2019-09-20,121.60148992871932,122.0279926416425,119.63008450631509,120.05658721923828,7471500,0.0,0
2019-09-23,120.05658382945717,121.64887889811173,119.71537877632626,121.09915161132812,3946200,0.0,0
2019-09-24,122.04694320914302,122.08484845228544,118.37899267904945,119.2414779663086,4694600,0.0,0
2019-09-25,118.75809874387821,121.62990150095341,118.02829634008775,121.0707015991211,3293400,0.0,0
2019-09-26,121.58252457459326,121.9521621706895,120.02814923945388,121.42140197753906,3297700,0.0,0
2019-09-27,122.75777442274195,122.87150460373041,119.28885928130566,120.50202941894531,5263500,0.0,0
